"id","egk","trains","speed","hour","coll"
339685,0.04335341892296,8.23941503669537,94.3989927220193,7,0
339685,0.04335341892296,13.9040128744234,81.8702681014337,11,0
339685,0.04335341892296,16.4788300733907,94.3989927220193,12,0
339685,0.04335341892296,8.23941503669536,91.6302242183685,15,0
339685,0.04335341892296,8.23941503669536,94.3989927220193,16,0
339685,0.04335341892296,26.3661281174252,83.0541888679136,17,0
339685,0.04335341892296,26.3661281174252,94.3989927220192,18,0
339685,0.04335341892296,11.5396077728472,82.6538161653499,22,0
339686,0.0232102785108888,2.26723797839883,92.7730326588105,6,0
339686,0.0232102785108888,1.13361898919942,92.7730326588105,7,0
339686,0.0232102785108888,1.91298204427401,82.6397539269452,11,0
339686,0.0232102785108888,2.26723797839883,92.7730326588105,12,0
339686,0.0232102785108888,1.13361898919942,90.4342167094287,15,0
339686,0.0232102785108888,1.13361898919942,92.7730326588105,16,0
339686,0.0232102785108888,3.62758076543813,80.9148254768572,17,0
339686,0.0232102785108888,3.62758076543813,92.7730326588105,18,0
339686,0.0232102785108888,1.91298204427401,84.0445252025851,22,0
339687,0.0521825776783047,0.188375123920498,92.7730326588105,6,0
339687,0.0521825776783047,0.0941875619602491,92.7730326588105,7,0
339687,0.0521825776783047,0.15894151080792,82.6397539269452,11,0
